Team;AT;HT;Score;Date Range;Home Away;League;Season;Date;Table Name;0. Games;1. GS;1a WDL;1b WDL;1c Goals;1d Goals;2. GA;2a xG;2b xG;3. Pts;3a xG Against;3b xG Against;4. xG;4a Net xG;4b Net xG;5. xGA;5a Points;5b Points;6. Net xG;7. xG Pts;D;GAvsXg+ve;GAvsXg-ve;GD;GSvsXg+ve;GSvsXg-ve;L;Lower xG;Pts vs xG;Pts vs xG +ve;Pts vs xG -ve;RankCalc;Upper xG;W;x. +ve GD;x. -ve GD;x. GD vs NetXg+ve;x. GD vs NetXg-ve;ZN([D]);ZN([L]);ZN([W])
Aves;Pacos Ferreira;Aves;1-3;Wahr;Home;Portuguese Liga;2019/20;01.03.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.8;1;1;1.5;1;1;-0.7;0;;;-1.5;-2;;-0.2;1;-0.23;0;+0;;-0.00199;0.36;;;-2;+1.3;;0;1;0
Belenenses;Sp Lisbon;Belenenses;1-3;Wahr;Home;Portuguese Liga;2019/20;26.06.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.9;1;1;2.0;1;1;-1.1;0;;;-1.0;-2;;-0.1;1;-0.23;0;+0;;-0.00199;0.36;;;-2;+0.9;;0;1;0
Gil Vicente;Famalicao;Gil Vicente;1-3;Wahr;Home;Portuguese Liga;2019/20;09.06.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.2;1;1;1.4;1;1;-1.2;0;;;-1.6;-2;;-0.8;1;-0.23;0;+0;;-0.00199;0.36;;;-2;+0.8;;0;1;0
Maritimo;Belenenses;Maritimo;1-3;Wahr;Home;Portuguese Liga;2019/20;15.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.7;1;1;1.2;1;1;-0.5;0;;;-1.8;-2;;-0.3;1;-0.23;0;+0;;-0.00199;0.36;;;-2;+1.5;;0;1;0
Portimonense;Sp Lisbon;Portimonense;1-3;Wahr;Home;Portuguese Liga;2019/20;25.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.6;1;1;2.2;1;1;-0.6;0;;;-0.8;-2;+0.6;;1;-0.23;0;+0;;-0.00199;0.36;;;-2;+1.5;;0;1;0
Setubal;Sp Lisbon;Setubal;1-3;Wahr;Home;Portuguese Liga;2019/20;11.01.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.4;1;1;1.6;1;1;-1.2;0;;;-1.4;-2;;-0.6;1;-0.23;0;+0;;-0.00199;0.36;;;-2;+0.9;;0;1;0
Tondela;Guimaraes;Tondela;1-3;Wahr;Home;Portuguese Liga;2019/20;22.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.4;1;1;2.2;1;1;-1.9;0;;;-0.8;-2;;-0.7;1;-0.23;0;+0;;-0.00199;0.36;;;-2;+0.1;;0;1;0
Tondela;Pacos Ferreira;Tondela;1-3;Wahr;Home;Portuguese Liga;2019/20;24.06.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.6;1;1;0.7;1;1;1.9;3;;;-2.3;-2;+1.6;;1;-0.23;3;+3;;-0.00199;0.36;;;-2;+3.9;;0;1;0
Tondela;Porto;Tondela;1-3;Wahr;Home;Portuguese Liga;2019/20;09.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.3;1;1;2.3;1;1;-1.0;0;;;-0.8;-2;+0.3;;1;-0.23;0;+0;;-0.00199;0.36;;;-2;+1.0;;0;1;0
Aston Villa;Southampton;Aston Villa;1-3;Wahr;Home;English Premier League;2019/20;21.12.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.3;1;1;2.6;1;1;-1.3;0;;;-0.4;-2;+0.3;;1;-0.36;0;+0;;-0.00199;0.42;;;-2;+0.7;;0;1;0
Bournemouth;Man City;Bournemouth;1-3;Wahr;Home;English Premier League;2019/20;25.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.0;1;1;3.4;1;1;-1.4;0;;+0.4;;-2;+1.0;;1;-0.36;0;+0;;-0.00199;0.42;;;-2;+0.6;;0;1;0
Brighton;Liverpool;Brighton;1-3;Wahr;Home;English Premier League;2019/20;08.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.8;1;1;2.6;1;1;0.2;1;;;-0.4;-2;+1.8;;1;-0.36;1;+1;;-0.00199;0.42;;;-2;+2.2;;0;1;0
Everton;Bournemouth;Everton;1-3;Wahr;Home;English Premier League;2019/20;26.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.6;1;1;1.7;1;1;0.0;1;;;-1.4;-2;+0.6;;1;-0.36;1;+1;;-0.00199;0.42;;;-2;+2.0;;0;1;0
Everton;Man City;Everton;1-3;Wahr;Home;English Premier League;2019/20;28.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.3;1;1;3.0;1;1;-0.7;0;;;0.0;-2;+1.3;;1;-0.36;0;+0;;-0.00199;0.42;;;-2;+1.3;;0;1;0
Newcastle;Liverpool;Newcastle;1-3;Wahr;Home;English Premier League;2019/20;26.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.4;1;1;0.6;1;1;-0.2;1;;;-2.4;-2;;-0.6;1;-0.36;1;+1;;-0.00199;0.42;;;-2;+1.8;;0;1;0
Newcastle;Tottenham;Newcastle;1-3;Wahr;Home;English Premier League;2019/20;15.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.2;1;1;1.4;1;1;-0.2;1;;;-1.6;-2;+0.2;;1;-0.36;1;+1;;-0.00199;0.42;;;-2;+1.8;;0;1;0
Norwich;Man United;Norwich;1-3;Wahr;Home;English Premier League;2019/20;27.10.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.0;1;1;4.3;1;1;-3.3;0;;+1.3;;-2;+0.0;;1;-0.36;0;+0;;-0.00199;0.42;;;-2;;-1.3;0;1;0
Southampton;Bournemouth;Southampton;1-3;Wahr;Home;English Premier League;2019/20;20.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.6;1;1;1.3;1;1;1.3;3;;;-1.7;-2;+1.6;;1;-0.36;3;+3;;-0.00199;0.42;;;-2;+3.3;;0;1;0
Watford;Southampton;Watford;1-3;Wahr;Home;English Premier League;2019/20;28.06.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.8;1;1;1.2;1;1;-0.4;0;;;-1.8;-2;;-0.2;1;-0.36;0;+0;;-0.00199;0.42;;;-2;+1.6;;0;1;0
Watford;West Ham;Watford;1-3;Wahr;Home;English Premier League;2019/20;24.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.2;1;1;3.3;1;1;-1.0;0;;+0.3;;-2;+1.2;;1;-0.36;0;+0;;-0.00199;0.42;;;-2;+1.0;;0;1;0
West Ham;Arsenal;West Ham;1-3;Wahr;Home;English Premier League;2019/20;09.12.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.6;1;1;1.8;1;1;-1.1;0;;;-1.2;-2;;-0.4;1;-0.36;0;+0;;-0.00199;0.42;;;-2;+0.9;;0;1;0
Atalanta;Juventus;Atalanta;1-3;Wahr;Home;Italy Serie A;2019/20;23.11.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.9;1;1;1.5;1;1;1.5;3;;;-1.5;-2;+1.9;;1;-0.31;3;+3;;-0.00199;0.42;;;-2;+3.5;;0;1;0
Fiorentina;Sassuolo;Fiorentina;1-3;Wahr;Home;Italy Serie A;2019/20;01.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.3;1;1;1.6;1;1;-0.3;0;;;-1.4;-2;+0.3;;1;-0.31;0;+0;;-0.00199;0.42;;;-2;+1.7;;0;1;0
Genoa;Juventus;Genoa;1-3;Wahr;Home;Italy Serie A;2019/20;30.06.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.1;1;1;0.9;1;1;-0.7;0;;;-2.1;-2;;-0.9;1;-0.31;0;+0;;-0.00199;0.42;;;-2;+1.3;;0;1;0
Genoa;Roma;Genoa;1-3;Wahr;Home;Italy Serie A;2019/20;19.01.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.1;1;1;1.9;1;1;-0.7;0;;;-1.2;-2;+0.1;;1;-0.31;0;+0;;-0.00199;0.42;;;-2;+1.3;;0;1;0
Genoa;Udinese;Genoa;1-3;Wahr;Home;Italy Serie A;2019/20;03.11.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.4;1;1;1.4;1;1;0.0;1;;;-1.6;-2;+0.4;;1;-0.31;1;+1;;-0.00199;0.42;;;-2;+2.0;;0;1;0
Lecce;Fiorentina;Lecce;1-3;Wahr;Home;Italy Serie A;2019/20;15.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.6;1;1;2.3;1;1;-1.7;0;;;-0.7;-2;;-0.4;1;-0.31;0;+0;;-0.00199;0.42;;;-2;+0.3;;0;1;0
Milan;Fiorentina;Milan;1-3;Wahr;Home;Italy Serie A;2019/20;29.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.5;1;1;3.3;1;1;-2.8;0;;+0.3;;-2;;-0.5;1;-0.31;0;+0;;-0.00199;0.42;;;-2;;-0.8;0;1;0
Napoli;Inter;Napoli;1-3;Wahr;Home;Italy Serie A;2019/20;06.01.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.8;1;1;1.2;1;1;0.6;3;;;-1.8;-2;+0.8;;1;-0.31;3;+3;;-0.00199;0.42;;;-2;+2.6;;0;1;0
Parma;Cagliari;Parma;1-3;Wahr;Home;Italy Serie A;2019/20;15.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.5;1;1;0.6;1;1;0.9;3;;;-2.4;-2;+0.5;;1;-0.31;3;+3;;-0.00199;0.42;;;-2;+2.9;;0;1;0
Sampdoria;Inter;Sampdoria;1-3;Wahr;Home;Italy Serie A;2019/20;28.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.5;1;1;2.3;1;1;-0.8;0;;;-0.7;-2;+0.5;;1;-0.31;0;+0;;-0.00199;0.42;;;-2;+1.2;;0;1;0
Spal;Bologna;Spal;1-3;Wahr;Home;Italy Serie A;2019/20;25.01.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.8;1;1;2.2;1;1;-0.4;0;;;-0.8;-2;+0.8;;1;-0.31;0;+0;;-0.00199;0.42;;;-2;+1.6;;0;1;0
Spal;Lecce;Spal;1-3;Wahr;Home;Italy Serie A;2019/20;25.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.1;1;1;1.9;1;1;-0.9;0;;;-1.1;-2;+0.1;;1;-0.31;0;+0;;-0.00199;0.42;;;-2;+1.1;;0;1;0
Torino;Sampdoria;Torino;1-3;Wahr;Home;Italy Serie A;2019/20;08.02.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.7;1;1;2.0;1;1;-1.3;0;;;-1.0;-2;;-0.3;1;-0.31;0;+0;;-0.00199;0.42;;;-2;+0.7;;0;1;0
Udinese;Parma;Udinese;1-3;Wahr;Home;Italy Serie A;2019/20;01.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.5;1;1;0.6;1;1;0.9;3;;;-2.4;-2;+0.5;;1;-0.31;3;+3;;-0.00199;0.42;;;-2;+2.9;;0;1;0
Udinese;Sampdoria;Udinese;1-3;Wahr;Home;Italy Serie A;2019/20;12.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.7;1;1;0.9;1;1;-0.2;1;;;-2.1;-2;;-0.3;1;-0.31;1;+1;;-0.00199;0.42;;;-2;+1.8;;0;1;0
Verona;Roma;Verona;1-3;Wahr;Home;Italy Serie A;2019/20;01.12.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.3;1;1;2.1;1;1;-0.8;0;;;-1.0;-2;+0.3;;1;-0.31;0;+0;;-0.00199;0.42;;;-2;+1.2;;0;1;0
Barnsley;Brentford;Barnsley;1-3;Wahr;Home;English League Championship;2019/20;29.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.9;1;1;3.0;1;1;-2.1;0;;+0.0;;-2;;-0.1;1;-0.29;0;+0;;-0.00199;0.42;;;-2;;-0.1;0;1;0
Barnsley;Luton;Barnsley;1-3;Wahr;Home;English League Championship;2019/20;24.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.4;1;1;1.1;1;1;0.3;1;;;-1.9;-2;+0.4;;1;-0.29;1;+1;;-0.00199;0.42;;;-2;+2.3;;0;1;0
Birmingham;Derby;Birmingham;1-3;Wahr;Home;English League Championship;2019/20;22.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.5;1;1;1.2;1;1;-0.6;0;;;-1.9;-2;;-0.5;1;-0.29;0;+0;;-0.00199;0.42;;;-2;+1.4;;0;1;0
Birmingham;Reading;Birmingham;1-3;Wahr;Home;English League Championship;2019/20;07.03.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.7;1;1;1.1;1;1;0.7;3;;;-1.9;-2;+0.7;;1;-0.29;3;+3;;-0.00199;0.42;;;-2;+2.7;;0;1;0
Birmingham;Swansea;Birmingham;1-3;Wahr;Home;English League Championship;2019/20;08.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.2;1;1;1.2;1;1;0.0;1;;;-1.8;-2;+0.2;;1;-0.29;1;+1;;-0.00199;0.42;;;-2;+2.0;;0;1;0
Blackburn;Leeds;Blackburn;1-3;Wahr;Home;English League Championship;2019/20;04.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.4;1;1;1.1;1;1;-0.7;0;;;-1.9;-2;;-0.6;1;-0.29;0;+0;;-0.00199;0.42;;;-2;+1.3;;0;1;0
Bristol City;Birmingham;Bristol City;1-3;Wahr;Home;English League Championship;2019/20;07.02.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.6;1;1;1.6;1;1;0.0;1;;;-1.4;-2;+0.6;;1;-0.29;1;+1;;-0.00199;0.42;;;-2;+2.0;;0;1;0
Bristol City;Leeds;Bristol City;1-3;Wahr;Home;English League Championship;2019/20;04.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.8;1;1;2.2;1;1;-1.4;0;;;-0.8;-2;;-0.2;1;-0.29;0;+0;;-0.00199;0.42;;;-2;+0.6;;0;1;0
Charlton;Sheffield Weds;Charlton;1-3;Wahr;Home;English League Championship;2019/20;30.11.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.3;1;1;2.3;1;1;-2.0;0;;;-0.7;-2;;-0.7;1;-0.29;0;+0;;-0.00199;0.42;;;-2;+0.0;;0;1;0
Derby;Brentford;Derby;1-3;Wahr;Home;English League Championship;2019/20;11.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.9;1;1;1.2;1;1;-0.3;0;;;-1.8;-2;;-0.1;1;-0.29;0;+0;;-0.00199;0.42;;;-2;+1.7;;0;1;0
Derby;Leeds;Derby;1-3;Wahr;Home;English League Championship;2019/20;19.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.8;1;1;1.5;1;1;-0.7;0;;;-1.5;-2;;-0.2;1;-0.29;0;+0;;-0.00199;0.42;;;-2;+1.3;;0;1;0
Hull;Bristol City;Hull;1-3;Wahr;Home;English League Championship;2019/20;24.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.0;1;1;2.0;1;1;0.0;1;;;-1.0;-2;+1.0;;1;-0.29;1;+1;;-0.00199;0.42;;;-2;+2.0;;0;1;0
Middlesbrough;Bristol City;Middlesbrough;1-3;Wahr;Home;English League Championship;2019/20;11.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.4;1;1;1.9;1;1;-0.5;0;;;-1.1;-2;+0.4;;1;-0.29;0;+0;;-0.00199;0.42;;;-2;+1.5;;0;1;0
Middlesbrough;Cardiff;Middlesbrough;1-3;Wahr;Home;English League Championship;2019/20;18.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.6;1;1;1.5;1;1;-1.0;0;;;-1.5;-2;;-0.4;1;-0.29;0;+0;;-0.00199;0.42;;;-2;+1.0;;0;1;0
Preston;Cardiff;Preston;1-3;Wahr;Home;English League Championship;2019/20;27.06.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.2;1;1;1.2;1;1;0.0;1;;;-1.8;-2;+0.2;;1;-0.29;1;+1;;-0.00199;0.42;;;-2;+2.0;;0;1;0
Preston;QPR;Preston;1-3;Wahr;Home;English League Championship;2019/20;07.03.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.7;1;1;0.9;1;1;0.8;3;;;-2.1;-2;+0.7;;1;-0.29;3;+3;;-0.00199;0.42;;;-2;+2.8;;0;1;0
QPR;Brentford;QPR;1-3;Wahr;Home;English League Championship;2019/20;28.10.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.6;1;1;2.5;1;1;-1.9;0;;;-0.5;-2;;-0.4;1;-0.29;0;+0;;-0.00199;0.42;;;-2;+0.1;;0;1;0
QPR;Swansea;QPR;1-3;Wahr;Home;English League Championship;2019/20;21.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.5;1;1;1.7;1;1;-0.2;1;;;-1.4;-2;+0.5;;1;-0.29;1;+1;;-0.00199;0.42;;;-2;+1.8;;0;1;0
Reading;Sheffield Weds;Reading;1-3;Wahr;Home;English League Championship;2019/20;03.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.4;1;1;1.2;1;1;0.2;1;;;-1.8;-2;+0.4;;1;-0.29;1;+1;;-0.00199;0.42;;;-2;+2.2;;0;1;0
Sheffield Weds;Derby;Sheffield Weds;1-3;Wahr;Home;English League Championship;2019/20;29.02.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.4;1;1;1.1;1;1;0.3;1;;;-1.9;-2;+0.4;;1;-0.29;1;+1;;-0.00199;0.42;;;-2;+2.3;;0;1;0
Sheffield Weds;Preston;Sheffield Weds;1-3;Wahr;Home;English League Championship;2019/20;08.07.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.3;1;1;1.0;1;1;0.3;1;;;-2.0;-2;+0.3;;1;-0.29;1;+1;;-0.00199;0.42;;;-2;+2.3;;0;1;0
Wigan;Reading;Wigan;1-3;Wahr;Home;English League Championship;2019/20;30.11.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.6;1;1;3.1;1;1;-2.5;0;;+0.1;;-2;;-0.4;1;-0.29;0;+0;;-0.00199;0.42;;;-2;;-0.5;0;1;0
Bochum;Hamburg;Bochum;1-3;Wahr;Home;German 2. Bundesliga;2019/20;03.02.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.2;1;1;2.2;1;1;-1.0;0;;;-0.8;-2;+0.2;;1;-0.22;0;+0;;-0.00199;0.42;;;-2;+1.0;;0;1;0
Darmstadt;Bielefeld;Darmstadt;1-3;Wahr;Home;German 2. Bundesliga;2019/20;01.12.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.1;1;1;0.8;1;1;0.3;1;;;-2.2;-2;+0.1;;1;-0.22;1;+1;;-0.00199;0.42;;;-2;+2.3;;0;1;0
Erzgebirge Aue;Darmstadt;Erzgebirge Aue;1-3;Wahr;Home;German 2. Bundesliga;2019/20;26.05.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.3;1;1;2.4;1;1;-2.1;0;;;-0.6;-2;;-0.7;1;-0.22;0;+0;;-0.00199;0.42;;;-2;;-0.1;0;1;0
Greuther Furth;Hannover;Greuther Furth;1-3;Wahr;Home;German 2. Bundesliga;2019/20;09.02.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.2;1;1;1.5;1;1;0.7;3;;;-1.5;-2;+1.2;;1;-0.22;3;+3;;-0.00199;0.42;;;-2;+2.7;;0;1;0
Regensburg;Bielefeld;Regensburg;1-3;Wahr;Home;German 2. Bundesliga;2019/20;24.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.5;1;1;1.7;1;1;-0.2;1;;;-1.3;-2;+0.5;;1;-0.22;1;+1;;-0.00199;0.42;;;-2;+1.8;;0;1;0
St Pauli;Greuther Furth;St Pauli;1-3;Wahr;Home;German 2. Bundesliga;2019/20;02.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.4;1;1;1.3;1;1;1.2;3;;;-1.7;-2;+1.4;;1;-0.22;3;+3;;-0.00199;0.42;;;-2;+3.2;;0;1;0
Stuttgart;Darmstadt;Stuttgart;1-3;Wahr;Home;German 2. Bundesliga;2019/20;28.06.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.0;1;1;3.0;1;1;-2.0;0;;+0.0;;-2;+0.0;;1;-0.22;0;+0;;-0.00199;0.42;;;-2;+0.0;;0;1;0
VfL Osnabruck;Heidenheim;VfL Osnabruck;1-3;Wahr;Home;German 2. Bundesliga;2019/20;27.07.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.2;1;1;2.0;1;1;-0.8;0;;;-1.0;-2;+0.2;;1;-0.22;0;+0;;-0.00199;0.42;;;-2;+1.2;;0;1;0
VfL Osnabruck;Sandhausen;VfL Osnabruck;1-3;Wahr;Home;German 2. Bundesliga;2019/20;29.01.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.6;1;1;1.9;1;1;-1.3;0;;;-1.2;-2;;-0.4;1;-0.22;0;+0;;-0.00199;0.42;;;-2;+0.7;;0;1;0
Augsburg;Hoffenheim;Augsburg;1-3;Wahr;Home;German Bundesliga;2019/20;17.06.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.6;1;1;3.4;1;1;-2.8;0;;+0.4;;-2;;-0.4;1;-0.29;0;+0;;-0.00199;0.48;;;-2;;-0.8;0;1;0
Ein Frankfurt;M'gladbach;Ein Frankfurt;1-3;Wahr;Home;German Bundesliga;2019/20;16.05.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.0;1;1;2.5;1;1;-1.5;0;;;-0.5;-2;+0.0;;1;-0.29;0;+0;;-0.00199;0.48;;;-2;+0.5;;0;1;0
FC Koln;Dortmund;FC Koln;1-3;Wahr;Home;German Bundesliga;2019/20;23.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.1;1;1;2.3;1;1;-1.2;0;;;-0.7;-2;+0.1;;1;-0.29;0;+0;;-0.00199;0.48;;;-2;+0.8;;0;1;0
Fortuna Dusseldorf;Leverkusen;Fortuna Dusseldorf;1-3;Wahr;Home;German Bundesliga;2019/20;24.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.0;1;1;2.0;1;1;-1.0;0;;;-1.0;-2;+0.0;;1;-0.29;0;+0;;-0.00199;0.48;;;-2;+1.0;;0;1;0
Freiburg;Bayern Munich;Freiburg;1-3;Wahr;Home;German Bundesliga;2019/20;18.12.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.5;1;1;4.7;1;1;-2.3;0;;+1.7;;-2;+1.5;;1;-0.29;0;+0;;-0.00199;0.48;;;-2;;-0.3;0;1;0
Hertha;Mainz;Hertha;1-3;Wahr;Home;German Bundesliga;2019/20;08.02.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.0;1;1;2.7;1;1;-1.7;0;;;-0.3;-2;;0.0;1;-0.29;0;+0;;-0.00199;0.48;;;-2;+0.3;;0;1;0
M'gladbach;Leverkusen;M'gladbach;1-3;Wahr;Home;German Bundesliga;2019/20;23.05.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.5;1;1;3.6;1;1;-1.1;0;;+0.6;;-2;+1.5;;1;-0.29;0;+0;;-0.00199;0.48;;;-2;+0.9;;0;1;0
M'gladbach;RB Leipzig;M'gladbach;1-3;Wahr;Home;German Bundesliga;2019/20;30.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.4;1;1;2.9;1;1;-1.4;0;;;-0.1;-2;+0.4;;1;-0.29;0;+0;;-0.00199;0.48;;;-2;+0.6;;0;1;0
Mainz;Bayern Munich;Mainz;1-3;Wahr;Home;German Bundesliga;2019/20;01.02.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.4;1;1;2.1;1;1;-1.7;0;;;-0.9;-2;;-0.6;1;-0.29;0;+0;;-0.00199;0.48;;;-2;+0.3;;0;1;0
Mainz;M'gladbach;Mainz;1-3;Wahr;Home;German Bundesliga;2019/20;24.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;2.0;1;1;1.9;1;1;0.1;1;;;-1.1;-2;+1.0;;1;-0.29;1;+1;;-0.00199;0.48;;;-2;+2.1;;0;1;0
Paderborn;Freiburg;Paderborn;1-3;Wahr;Home;German Bundesliga;2019/20;24.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.9;1;1;2.4;1;1;-0.5;0;;;-0.6;-2;+0.9;;1;-0.29;0;+0;;-0.00199;0.48;;;-2;+1.5;;0;1;0
Paderborn;M'gladbach;Paderborn;1-3;Wahr;Home;German Bundesliga;2019/20;20.06.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.8;1;1;2.7;1;1;-2.0;0;;;-0.3;-2;;-0.2;1;-0.29;0;+0;;-0.00199;0.48;;;-2;+0.0;;0;1;0
RB Leipzig;Schalke 04;RB Leipzig;1-3;Wahr;Home;German Bundesliga;2019/20;28.09.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.5;1;1;2.8;1;1;-1.3;0;;;-0.2;-2;+0.5;;1;-0.29;0;+0;;-0.00199;0.48;;;-2;+0.7;;0;1;0
Werder Bremen;Fortuna Dusseldorf;Werder Bremen;1-3;Wahr;Home;German Bundesliga;2019/20;17.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.8;1;1;1.0;1;1;0.9;3;;;-2.0;-2;+0.8;;1;-0.29;3;+3;;-0.00199;0.48;;;-2;+2.9;;0;1;0
Celta;Real Madrid;Celta;1-3;Wahr;Home;Spanish Primera Division;2019/20;17.08.2019;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;1.6;1;1;1.8;1;1;-0.2;0;;;-1.2;-2;+0.6;;1;-0.15;0;+0;;-0.00199;0.49;;;-2;+1.8;;0;1;0
Espanol;Levante;Espanol;1-3;Wahr;Home;Spanish Primera Division;2019/20;20.06.2020;HT League Table.csv;1;1;1;1;1;1;3;1;1;0;1;1;0.6;1;1;2.2;1;1;-1.6;0;;;-0.8;-2;;-0.4;1;-0.15;0;+0;;-0.00199;0.49;;;-2;+0.4;;0;1;0
